"","gender","PhoneService","OnlineSecurity","OnlineBackup","PaperlessBilling","Churn"
"4196","0","1",NA,"0","1","0"
"4197","0","1",NA,"0","0","0"
"4198","0","1",NA,"0","1","0"
"4199","0","1",NA,"0","0","0"
"4200","1","1",NA,"0","1","1"
"4201","0","0",NA,"0","0","0"
"4202","0","1",NA,"0","0","0"
"4203","1","1",NA,"0","0","0"
"4204","0","1",NA,"0","0","0"
"4205","1","1",NA,"1","1","0"
"4206","0","1",NA,"0","0","0"
"4207","0","1",NA,"1","1","0"
"4208","1","0",NA,"0","1","0"
"4209","1","0",NA,"1","1","0"
"4210","1","1",NA,"1","1","0"
"4211","0","1",NA,"0","1","0"
"4212","1","1",NA,"1","1","1"
"4213","0","1",NA,"0","0","1"
"4214","0","1",NA,"0","1","1"
"4215","1","1",NA,"1","1","1"
"4216","1","1",NA,"1","1","0"
"4217","1","1",NA,"1","0","0"
"4218","1","1",NA,"0","1","0"
"4219","1","1",NA,"0","1","0"
"4220","0","1",NA,"1","0","0"
"4221","1","1",NA,"0","0","0"
"4222","1","1",NA,"0","0","0"
"4223","1","1",NA,"1","0","0"
"4224","1","1",NA,"0","1","0"
"4225","0","1",NA,"0","0","0"
"4226","1","1",NA,"0","0","0"
"4227","0","1",NA,"0","1","1"
"4228","1","1",NA,"1","0","0"
"4229","1","1",NA,"0","1","1"
"4230","0","1",NA,"1","1","0"
"4231","1","1",NA,"0","1","1"
"4232","1","1",NA,"1","0","0"
"4233","0","1",NA,"0","1","1"
"4234","0","0",NA,"0","0","0"
"4235","0","1",NA,"0","0","0"
"4236","0","1",NA,"1","0","0"
"4237","0","1",NA,"0","0","0"
"4238","1","1",NA,"0","1","1"
"4239","1","1",NA,"0","0","0"
"4240","1","0",NA,"1","1","0"
"4241","1","1",NA,"1","1","1"
"4242","0","1",NA,"1","0","1"
"4243","0","1",NA,"0","0","0"
"4244","0","1",NA,"0","1","0"
"4245","1","1",NA,"0","0","0"
"4246","1","1",NA,"0","0","0"
"4247","1","1",NA,"1","1","0"
"4248","1","1",NA,"1","1","0"
"4249","0","1",NA,"1","0","0"
"4250","0","1",NA,"1","1","0"
"4251","1","1",NA,"1","0","0"
"4252","0","0",NA,"1","1","0"
"4253","0","1",NA,"0","1","0"
"4254","1","1",NA,"0","1","0"
"4255","1","1",NA,"1","1","1"
"4256","1","1",NA,"0","1","1"
"4257","0","1",NA,"0","1","0"
"4258","0","1",NA,"1","0","0"
"4259","0","1",NA,"0","1","1"
"4260","0","1",NA,"0","1","1"
"4261","1","1",NA,"0","0","0"
"4262","1","1",NA,"1","1","0"
"4263","1","1",NA,"0","0","1"
"4264","0","1",NA,"1","1","0"
"4265","0","1",NA,"1","1","0"
"4266","1","1",NA,"0","1","1"
"4267","1","1",NA,"1","0","1"
"4268","0","1",NA,"1","1","0"
"4269","1","1",NA,"1","1","0"
"4270","1","1",NA,"1","0","1"
"4271","0","1",NA,"1","1","0"
"4272","0","1",NA,"0","0","0"
"4273","1","1",NA,"0","1","1"
"4274","0","1",NA,"0","1","1"
"4275","1","1",NA,"0","0","0"
"4276","0","1",NA,"0","1","0"
"4277","0","1",NA,"1","1","1"
"4278","0","1",NA,"0","1","0"
"4279","0","1",NA,"1","1","0"
"4280","1","1",NA,"0","1","0"
"4281","1","1",NA,"0","1","0"
"4282","1","0",NA,"1","1","0"
"4283","0","1",NA,"0","0","0"
"4284","1","1",NA,"0","1","0"
"4285","0","1",NA,"0","0","0"
"4286","1","1",NA,"1","0","0"
"4287","1","1",NA,"0","1","0"
"4288","0","1",NA,"0","1","1"
"4289","1","1",NA,"0","0","1"
"4290","0","1",NA,"0","0","0"
"4291","0","0",NA,"0","0","1"
"4292","0","1",NA,"1","0","0"
"4293","0","1",NA,"0","1","1"
"4294","0","1",NA,"0","1","1"
"4295","0","1",NA,"0","1","0"
"4296","1","1",NA,"1","1","0"
"4297","0","1",NA,"0","0","1"
"4298","0","1",NA,"0","0","0"
"4299","1","1",NA,"0","0","0"
"4300","0","1",NA,"1","1","0"
"4301","0","1",NA,"0","0","0"
"4302","1","1",NA,"0","1","0"
"4303","1","1",NA,"0","0","0"
"4304","0","1",NA,"0","0","0"
"4305","0","1",NA,"0","0","0"
"4306","0","1",NA,"0","1","0"
"4307","1","1",NA,"1","1","0"
"4308","0","1",NA,"0","1","1"
"4309","1","1",NA,"0","0","0"
"4310","0","0",NA,"0","1","0"
"4311","1","0",NA,"1","1","0"
"4312","0","0",NA,"1","1","1"
"4313","1","1",NA,"1","0","0"
"4314","0","1",NA,"1","1","0"
"4315","1","1",NA,"1","1","1"
"4316","0","1",NA,"0","0","1"
"4317","1","1",NA,"1","0","0"
"4318","0","1",NA,"0","1","0"
"4319","1","1",NA,"1","1","0"
"4320","1","1",NA,"0","1","0"
"4321","1","1",NA,"0","0","0"
"4322","0","1",NA,"0","1","0"
"4323","0","1",NA,"0","1","0"
"4324","0","1",NA,"0","0","1"
"4325","1","1",NA,"0","0","0"
"4326","1","1",NA,"0","0","0"
"4327","1","1",NA,"0","1","1"
"4328","0","1",NA,"0","1","0"
"4329","0","1",NA,"0","1","0"
"4330","0","1",NA,"0","0","1"
"4331","1","1",NA,"1","1","1"
"4332","1","1",NA,"0","0","0"
"4333","0","1",NA,"0","0","0"
"4334","1","1",NA,"1","1","0"
"4335","0","1",NA,"0","0","0"
"4336","0","1",NA,"0","1","0"
"4337","0","1",NA,"1","1","0"
"4338","0","1",NA,"1","1","0"
"4339","1","0",NA,"0","0","0"
"4340","1","1",NA,"0","0","0"
"4341","1","1",NA,"0","1","0"
"4342","1","1",NA,"0","1","1"
"4343","0","1",NA,"0","0","0"
"4344","0","1",NA,"0","1","1"
"4345","0","1",NA,"1","1","0"
"4346","1","1",NA,"0","1","0"
"4347","0","1",NA,"1","1","0"
"4348","0","1",NA,"1","1","0"
"4349","0","1",NA,"0","1","1"
"4350","1","1",NA,"0","1","1"
"4351","1","1",NA,"0","1","0"
"4352","0","1",NA,"0","0","0"
"4353","1","1",NA,"1","1","0"
"4354","0","1",NA,"0","1","1"
"4355","1","1",NA,"0","1","0"
"4356","0","1",NA,"0","0","0"
"4357","0","1",NA,"0","0","0"
"4358","0","1",NA,"0","0","0"
"4359","1","1",NA,"0","1","0"
"4360","0","1",NA,"1","1","0"
"4361","1","1",NA,"0","0","0"
"4362","1","1",NA,"1","1","0"
"4363","0","1",NA,"0","0","0"
"4364","0","1",NA,"0","1","0"
"4365","0","1",NA,"1","1","0"
"4366","1","1",NA,"0","0","0"
"4367","1","1",NA,"0","1","0"
"4368","1","1",NA,"0","0","0"
"4369","0","1",NA,"0","1","1"
"4370","1","0",NA,"0","0","1"
"4371","0","1",NA,"0","0","0"
"4372","1","1",NA,"0","0","0"
"4373","1","1",NA,"0","1","0"
"4374","0","1",NA,"0","0","0"
"4375","1","1",NA,"0","1","0"
"4376","1","1",NA,"1","1","0"
"4377","0","1",NA,"1","1","0"
"4378","0","1",NA,"0","1","0"
"4379","0","1",NA,"0","1","0"
"4380","0","1",NA,"0","1","0"
"4381","0","1",NA,"0","0","0"
"4382","0","1",NA,"0","1","1"
"4383","0","1",NA,"0","0","0"
"4384","1","1",NA,"1","0","0"
"4385","0","1",NA,"1","0","1"
"4386","1","1",NA,"0","1","0"
"4387","1","1",NA,"1","0","1"
"4388","1","1",NA,"0","1","0"
"4389","0","1",NA,"0","0","0"
"4390","1","1",NA,"0","1","0"
"4391","1","1",NA,"1","1","0"
"4392","0","1",NA,"0","1","0"
"4393","1","1",NA,"0","0","0"
"4394","0","1",NA,"0","1","1"
"4395","1","1",NA,"0","0","0"
"4396","0","1",NA,"1","1","1"
"4397","1","0",NA,"0","1","1"
"4398","0","1",NA,"1","1","0"
"4399","1","1",NA,"0","0","0"
"4400","0","1",NA,"1","1","0"
"4401","0","0",NA,"0","1","0"
"4402","0","1",NA,"1","1","0"
"4403","1","0",NA,"1","1","1"
"4404","0","1",NA,"1","0","0"
"4405","1","1",NA,"1","1","0"
"4406","1","1",NA,"1","1","1"
"4407","0","1",NA,"1","1","0"
"4408","1","1",NA,"0","0","0"
"4409","0","1",NA,"0","1","0"
"4410","1","0",NA,"1","0","0"
"4411","0","1",NA,"1","1","0"
"4412","0","0",NA,"0","1","0"
"4413","1","1",NA,"0","0","0"
"4414","0","1",NA,"1","1","1"
"4415","0","1",NA,"0","0","0"
"4416","1","1",NA,"1","1","0"
"4417","0","1",NA,"1","1","0"
"4418","1","1",NA,"0","1","1"
"4419","1","1",NA,"1","0","1"
"4420","0","1",NA,"0","0","0"
"4421","1","1",NA,"0","0","0"
"4422","1","1",NA,"1","0","0"
"4423","1","1",NA,"1","1","0"
"4424","1","1",NA,"1","1","0"
"4425","1","0",NA,"0","0","1"
"4426","1","1",NA,"1","0","0"
"4427","0","1",NA,"0","1","0"
"4428","0","1",NA,"0","0","0"
"4429","1","1",NA,"0","0","1"
"4430","0","1",NA,"1","0","0"
"4431","0","1",NA,"1","0","0"
"4432","0","1",NA,"0","1","0"
"4433","1","0",NA,"1","1","0"
"4434","0","1",NA,"0","1","0"
"4435","0","1",NA,"1","0","0"
"4436","1","1",NA,"1","1","0"
"4437","0","1",NA,"1","1","0"
"4438","1","1",NA,"0","0","0"
"4439","1","1",NA,"0","1","0"
"4440","1","1",NA,"0","1","0"
"4441","1","1",NA,"1","1","0"
"4442","1","1",NA,"0","0","0"
"4443","1","1",NA,"0","1","1"
"4444","0","1",NA,"0","0","0"
"4445","0","1",NA,"0","0","1"
"4446","0","1",NA,"1","0","0"
"4447","1","1",NA,"0","1","1"
"4448","1","1",NA,"1","1","0"
"4449","0","1",NA,"1","1","1"
"4450","0","1",NA,"1","0","0"
"4451","1","1",NA,"1","1","1"
"4452","1","1",NA,"0","1","0"
"4453","0","1",NA,"1","0","0"
"4454","1","1",NA,"0","1","1"
"4455","1","1",NA,"0","0","0"
"4456","0","1",NA,"0","1","1"
"4457","0","1",NA,"0","1","0"
"4458","1","1",NA,"0","0","0"
"4459","1","1",NA,"1","1","1"
"4460","0","1",NA,"1","1","1"
"4461","1","1",NA,"0","0","0"
"4462","1","1",NA,"0","1","0"
"4463","0","1",NA,"0","1","1"
"4464","1","1",NA,"0","1","1"
"4465","1","1",NA,"0","0","1"
"4466","1","0",NA,"0","1","0"
"4467","1","1",NA,"0","1","1"
"4468","0","1",NA,"0","1","0"
"4469","0","1",NA,"0","1","1"
"4470","1","1",NA,"1","1","0"
"4471","1","1",NA,"0","1","0"
"4472","1","1",NA,"0","1","1"
"4473","1","1",NA,"0","0","0"
"4474","0","1",NA,"0","1","0"
"4475","1","0",NA,"0","0","0"
"4476","0","1",NA,"0","0","0"
"4477","0","1",NA,"0","0","1"
"4478","1","1",NA,"0","1","0"
"4479","0","1",NA,"0","1","0"
"4480","0","1",NA,"0","0","0"
"4481","0","1",NA,"0","1","1"
"4482","1","0",NA,"0","1","0"
"4483","0","1",NA,"0","1","1"
"4484","1","1",NA,"0","0","0"
"4485","1","1",NA,"0","1","0"
"4486","1","1",NA,"1","0","0"
"4487","0","1",NA,"0","0","0"
"4488","1","1",NA,"0","0","0"
"4489","0","1",NA,"0","1","1"
"4490","0","1",NA,"1","1","0"
"4491","0","1",NA,"1","1","0"
"4492","1","1",NA,"0","1","0"
"4493","1","1",NA,"0","1","0"
"4494","0","1",NA,"0","0","0"
"4495","1","1",NA,"1","0","0"
"4496","0","1",NA,"0","1","1"
"4497","0","1",NA,"1","0","0"
"4498","1","1",NA,"1","1","0"
"4499","0","1",NA,"0","1","0"
"4500","0","1",NA,"0","1","1"
"4501","1","1",NA,"1","0","0"
"4502","0","1",NA,"0","0","0"
"4503","1","1",NA,"0","1","1"
"4504","0","1",NA,"1","1","1"
"4505","1","1",NA,"0","0","0"
"4506","0","1",NA,"0","1","0"
"4507","1","1",NA,"1","0","0"
"4508","0","1",NA,"0","0","0"
"4509","0","1",NA,"0","0","0"
"4510","0","1",NA,"1","0","1"
"4511","0","1",NA,"1","0","0"
"4512","1","1",NA,"1","0","0"
"4513","0","1",NA,"1","1","0"
"4514","0","1",NA,"1","0","1"
"4515","0","1",NA,"0","1","0"
"4516","0","1",NA,"1","1","0"
"4517","1","1",NA,"1","1","0"
"4518","0","1",NA,"0","1","1"
"4519","1","1",NA,"0","1","1"
"4520","0","1",NA,"1","1","0"
"4521","1","1",NA,"0","0","1"
"4522","0","0",NA,"1","0","0"
"4523","1","1",NA,"0","0","0"
"4524","1","1",NA,"0","0","0"
"4525","1","1",NA,"1","1","1"
"4526","1","1",NA,"1","1","0"
"4527","1","1",NA,"0","1","0"
"4528","0","1",NA,"0","1","1"
"4529","0","1",NA,"1","1","0"
"4530","1","1",NA,"0","0","0"
"4531","0","1",NA,"0","0","0"
"4532","1","1",NA,"0","1","1"
"4533","0","1",NA,"1","1","1"
"4534","0","1",NA,"1","1","0"
"4535","1","1",NA,"0","0","0"
"4536","0","1",NA,"0","1","1"
"4537","1","1",NA,"0","1","1"
"4538","1","0",NA,"1","1","0"
"4539","0","1",NA,"0","0","1"
"4540","1","1",NA,"0","1","1"
"4541","1","1",NA,"0","0","0"
"4542","0","1",NA,"0","0","1"
"4543","0","1",NA,"0","0","0"
"4544","1","1",NA,"0","0","0"
"4545","1","1",NA,"0","1","1"
"4546","0","1",NA,"0","0","0"
"4547","0","1",NA,"1","1","1"
"4548","1","1",NA,"1","1","0"
"4549","0","1",NA,"1","1","1"
"4550","0","1",NA,"1","1","0"
"4551","0","1",NA,"0","1","0"
"4552","1","1",NA,"1","1","0"
"4553","0","1",NA,"0","1","0"
"4554","1","1",NA,"1","1","0"
"4555","1","1",NA,"1","1","0"
"4556","1","1",NA,"0","0","0"
"4557","1","1",NA,"0","1","1"
"4558","1","0",NA,"0","0","0"
"4559","0","1",NA,"0","1","1"
"4560","1","1",NA,"0","0","0"
"4561","1","1",NA,"0","1","0"
"4562","0","1",NA,"1","0","0"
"4563","0","1",NA,"1","0","0"
"4564","0","1",NA,"1","1","1"
"4565","1","1",NA,"0","0","1"
"4566","0","0",NA,"1","0","0"
"4567","1","1",NA,"1","1","0"
"4568","1","1",NA,"1","1","0"
"4569","1","1",NA,"1","1","0"
"4570","0","1",NA,"0","1","1"
"4571","1","1",NA,"0","1","0"
"4572","0","1",NA,"0","1","0"
"4573","0","1",NA,"1","1","0"
"4574","1","1",NA,"0","0","0"
"4575","0","1",NA,"1","1","0"
"4576","1","1",NA,"0","0","0"
"4577","1","1",NA,"0","0","0"
"4578","0","1",NA,"0","1","0"
"4579","0","1",NA,"0","1","0"
"4580","1","1",NA,"1","1","0"
"4581","0","1",NA,"0","0","0"
"4582","1","1",NA,"0","0","0"
"4583","1","1",NA,"1","1","0"
"4584","0","1",NA,"1","0","0"
"4585","1","1",NA,"0","0","0"
"4586","0","1",NA,"0","1","1"
"4587","0","1",NA,"1","1","0"
"4588","0","1",NA,"0","0","0"
"4589","0","1",NA,"0","1","0"
"4590","0","1",NA,"0","0","0"
"4591","0","1",NA,"0","0","0"
"4592","0","1",NA,"0","1","0"
"4593","0","1",NA,"0","1","0"
"4594","0","1",NA,"0","0","0"
"4595","0","1",NA,"1","1","1"
"4596","0","1",NA,"1","0","0"
"4597","1","1",NA,"0","1","0"
"4598","0","1",NA,"0","1","1"
"4599","1","1",NA,"0","0","0"
"4600","0","1",NA,"0","1","0"
"4601","1","1",NA,"1","0","0"
"4602","1","1",NA,"0","1","0"
"4603","0","1",NA,"0","1","0"
"4604","1","0",NA,"0","0","0"
"4605","1","1",NA,"1","1","0"
"4606","1","1",NA,"1","0","0"
"4607","0","1",NA,"0","0","0"
"4608","1","1",NA,"0","1","0"
"4609","1","1",NA,"0","1","0"
"4610","1","1",NA,"0","1","0"
"4611","1","1",NA,"1","1","1"
"4612","0","1",NA,"0","1","0"
"4613","0","0",NA,"1","0","0"
"4614","0","1",NA,"1","1","1"
"4615","1","1",NA,"0","0","0"
"4616","0","1",NA,"1","0","0"
"4617","1","1",NA,"0","0","0"
"4618","0","1",NA,"0","1","0"
"4619","1","1",NA,"0","1","0"
"4620","1","1",NA,"0","1","1"
"4621","1","1",NA,"1","0","0"
"4622","0","1",NA,"0","1","0"
"4623","1","1",NA,"0","1","0"
"4624","1","1",NA,"1","1","0"
"4625","1","1",NA,"0","1","1"
"4626","0","1",NA,"0","1","0"
"4627","0","1",NA,"0","1","0"
"4628","1","1",NA,"1","1","0"
"4629","0","1",NA,"0","0","0"
"4630","0","1",NA,"0","1","0"
"4631","1","1",NA,"1","0","0"
"4632","1","1",NA,"0","1","1"
"4633","0","1",NA,"0","0","1"
"4634","0","1",NA,"0","1","0"
"4635","0","1",NA,"0","0","0"
"4636","0","1",NA,"0","0","0"
"4637","1","1",NA,"0","0","0"
"4638","1","1",NA,"1","1","0"
"4639","0","1",NA,"0","1","1"
"4640","1","1",NA,"0","1","0"
"4641","1","1",NA,"0","1","1"
"4642","0","0",NA,"0","0","0"
"4643","1","1",NA,"0","1","1"
"4644","1","1",NA,"0","1","0"
"4645","1","1",NA,"0","1","0"
"4646","0","1",NA,"1","1","1"
"4647","0","1",NA,"0","1","0"
"4648","1","1",NA,"0","0","0"
"4649","1","1",NA,"0","1","0"
"4650","1","1",NA,"1","1","0"
"4651","0","1",NA,"0","0","0"
"4652","0","1",NA,"0","0","1"
"4653","0","1",NA,"0","1","0"
"4654","0","0",NA,"0","0","1"
"4655","0","1",NA,"0","1","0"
"4656","0","1",NA,"0","0","0"
"4657","0","1",NA,"0","1","0"
"4658","1","0",NA,"0","1","0"
"4659","0","1",NA,"0","0","0"
"4660","0","1",NA,"0","1","0"
"4661","0","1",NA,"0","0","1"
"4662","0","1",NA,"1","1","0"
"4663","1","1",NA,"0","0","0"
"4664","0","1",NA,"0","1","1"
"4665","0","1",NA,"0","0","1"
"4666","0","0",NA,"1","0","0"
"4667","0","1",NA,"0","1","0"
"4668","0","1",NA,"0","0","0"
"4669","0","1",NA,"0","1","0"
"4670","1","1",NA,"0","0","0"
"4671","0","0",NA,"1","0","0"
"4672","0","1",NA,"1","1","1"
"4673","1","1",NA,"0","0","0"
"4674","0","1",NA,"1","1","1"
"4675","1","1",NA,"0","0","0"
"4676","1","1",NA,"0","1","1"
"4677","1","1",NA,"0","1","0"
"4678","1","1",NA,"1","1","1"
"4679","0","1",NA,"0","1","1"
"4680","0","1",NA,"1","1","0"
"4681","1","1",NA,"1","1","0"
"4682","1","1",NA,"0","1","1"
"4683","0","1",NA,"0","0","1"
"4684","1","1",NA,"0","1","0"
"4685","1","1",NA,"1","1","1"
"4686","0","1",NA,"1","1","0"
"4687","0","1",NA,"1","1","0"
"4688","1","1",NA,"0","1","1"
"4689","0","1",NA,"0","1","0"
"4690","0","1",NA,"0","0","0"
"4691","1","1",NA,"0","1","0"
"4692","0","1",NA,"0","1","1"
"4693","0","1",NA,"0","0","0"
"4694","1","1",NA,"0","0","0"
"4695","1","1",NA,"0","1","0"
"4696","0","1",NA,"0","0","0"
"4697","0","1",NA,"0","0","0"
"4698","1","1",NA,"0","1","0"
"4699","0","1",NA,"1","1","1"
"4700","0","1",NA,"1","0","0"
"4701","0","1",NA,"0","1","0"
"4702","1","1",NA,"1","1","0"
"4703","1","0",NA,"1","1","0"
"4704","1","1",NA,"0","1","1"
"4705","1","1",NA,"1","0","0"
"4706","1","1",NA,"1","1","0"
"4707","0","1",NA,"0","1","1"
"4708","1","1",NA,"1","1","0"
"4709","0","1",NA,"1","1","0"
"4710","0","1",NA,"1","1","0"
"4711","0","0",NA,"1","0","0"
"4712","1","1",NA,"0","0","0"
"4713","1","1",NA,"1","1","0"
"4714","1","1",NA,"0","1","0"
"4715","0","1",NA,"1","1","0"
"4716","0","1",NA,"1","1","0"
"4717","0","1",NA,"1","0","0"
"4718","1","1",NA,"0","1","0"
"4719","0","1",NA,"0","1","0"
"4720","1","1",NA,"0","1","1"
"4721","1","1",NA,"0","0","0"
"4722","1","1",NA,"0","0","1"
"4723","0","1",NA,"1","1","0"
"4724","1","1",NA,"1","1","1"
"4725","0","1",NA,"1","1","0"
"4726","1","1",NA,"0","0","1"
"4727","0","0",NA,"1","1","0"
"4728","1","1",NA,"0","1","0"
"4729","1","0",NA,"0","0","0"
"4730","0","0",NA,"1","1","0"
"4731","1","1",NA,"0","1","0"
"4732","1","1",NA,"0","0","0"
"4733","0","1",NA,"0","0","0"
"4734","1","1",NA,"1","1","0"
"4735","1","1",NA,"0","0","1"
"4736","1","1",NA,"1","1","0"
"4737","0","1",NA,"1","0","0"
"4738","0","1",NA,"1","1","0"
"4739","1","1",NA,"1","0","1"
"4740","0","1",NA,"0","1","0"
"4741","1","0",NA,"0","0","1"
"4742","0","1",NA,"1","1","0"
"4743","1","1",NA,"0","1","0"
"4744","1","1",NA,"1","0","0"
"4745","1","1",NA,"0","1","0"
"4746","0","1",NA,"0","1","0"
"4747","1","1",NA,"0","1","1"
"4748","1","1",NA,"0","0","0"
"4749","1","1",NA,"0","0","0"
"4750","1","1",NA,"0","1","1"
"4751","1","0",NA,"1","0","0"
"4752","1","1",NA,"0","0","1"
"4753","1","1",NA,"0","0","0"
"4754","0","1",NA,"0","0","1"
"4755","1","1",NA,"0","0","0"
"4756","1","1",NA,"0","0","0"
"4757","1","1",NA,"1","1","0"
"4758","1","1",NA,"1","0","1"
"4759","0","1",NA,"0","0","0"
"4760","1","1",NA,"0","1","1"
"4761","1","1",NA,"1","1","0"
"4762","1","1",NA,"0","0","0"
"4763","1","1",NA,"0","0","0"
"4764","0","1",NA,"1","1","0"
"4765","1","1",NA,"0","1","1"
"4766","1","0",NA,"0","0","0"
"4767","0","1",NA,"1","1","0"
"4768","1","1",NA,"0","0","0"
"4769","1","1",NA,"0","0","0"
"4770","1","1",NA,"0","0","0"
"4771","0","1",NA,"0","0","0"
"4772","0","1",NA,"0","1","1"
"4773","0","1",NA,"1","0","0"
"4774","1","0",NA,"1","1","1"
"4775","0","1",NA,"0","1","0"
"4776","0","1",NA,"1","1","1"
"4777","0","1",NA,"0","1","0"
"4778","0","1",NA,"1","0","0"
"4779","1","1",NA,"0","1","0"
"4780","0","1",NA,"0","1","0"
"4781","1","1",NA,"0","0","0"
"4782","1","1",NA,"0","0","0"
"4783","1","1",NA,"0","0","0"
"4784","0","1",NA,"1","0","0"
"4785","0","1",NA,"0","1","0"
"4786","1","1",NA,"1","1","1"
"4787","1","1",NA,"1","1","0"
"4788","0","1",NA,"1","0","0"
"4789","1","1",NA,"0","0","0"
"4790","0","1",NA,"0","0","1"
"4791","0","1",NA,"0","1","0"
"4792","1","1",NA,"0","0","0"
"4793","0","1",NA,"1","1","1"
"4794","1","1",NA,"0","1","0"
"4795","1","1",NA,"0","0","0"
"4796","0","1",NA,"0","0","1"
"4797","0","1",NA,"0","1","0"
"4798","1","1",NA,"1","1","0"
"4799","0","1",NA,"0","1","0"
"4800","0","1",NA,"0","1","0"
"4801","1","1",NA,"0","1","1"
"4802","0","1",NA,"1","0","0"
"4803","0","1",NA,"1","0","0"
"4804","1","1",NA,"0","0","0"
"4805","0","1",NA,"1","1","0"
"4806","1","1",NA,"0","0","0"
"4807","1","1",NA,"0","1","0"
"4808","0","1",NA,"1","1","0"
"4809","0","1",NA,"0","0","0"
"4810","0","1",NA,"0","1","0"
"4811","0","1",NA,"1","0","1"
"4812","0","1",NA,"0","1","1"
"4813","0","1",NA,"1","0","1"
"4814","0","1",NA,"1","1","0"
"4815","0","1",NA,"0","1","1"
"4816","1","1",NA,"0","1","1"
"4817","0","1",NA,"1","1","0"
"4818","0","1",NA,"0","0","0"
"4819","1","1",NA,"0","0","0"
"4820","1","1",NA,"0","0","1"
"4821","0","1",NA,"0","1","0"
"4822","1","0",NA,"0","1","0"
"4823","1","1",NA,"0","1","0"
"4824","1","1",NA,"0","1","1"
"4825","1","1",NA,"1","1","0"
"4826","1","1",NA,"0","0","0"
"4827","0","1",NA,"1","1","1"
"4828","0","1",NA,"0","1","1"
"4829","0","0",NA,"1","0","0"
"4830","0","1",NA,"0","1","0"
"4831","1","1",NA,"1","1","0"
"4832","0","0",NA,"1","1","0"
"4833","1","1",NA,"1","0","0"
"4834","0","1",NA,"0","1","0"
"4835","1","1",NA,"0","0","0"
"4836","1","1",NA,"0","1","0"
"4837","0","1",NA,"1","1","0"
"4838","0","1",NA,"0","1","1"
"4839","0","1",NA,"1","1","0"
"4840","1","1",NA,"0","0","1"
"4841","0","0",NA,"1","1","0"
"4842","0","1",NA,"0","1","0"
"4843","1","1",NA,"0","0","1"
"4844","1","1",NA,"0","0","0"
"4845","0","1",NA,"0","0","0"
"4846","1","0",NA,"0","1","0"
"4847","1","1",NA,"0","0","0"
"4848","0","1",NA,"0","1","1"
"4849","0","1",NA,"0","1","1"
"4850","1","0",NA,"0","1","0"
"4851","0","1",NA,"1","1","0"
"4852","0","1",NA,"0","1","1"
"4853","1","1",NA,"0","0","0"
"4854","0","1",NA,"1","1","0"
"4855","1","0",NA,"1","0","0"
"4856","1","1",NA,"1","1","0"
"4857","0","1",NA,"1","1","1"
"4858","0","0",NA,"0","0","0"
"4859","1","1",NA,"1","0","0"
"4860","1","1",NA,"1","0","0"
"4861","1","0",NA,"1","0","0"
"4862","0","1",NA,"1","1","0"
"4863","0","1",NA,"0","1","1"
"4864","1","1",NA,"0","0","0"
"4865","1","1",NA,"1","1","0"
"4866","0","1",NA,"0","0","0"
"4867","0","1",NA,"0","1","0"
"4868","1","1",NA,"0","0","0"
"4869","0","1",NA,"0","1","1"
"4870","1","1",NA,"1","1","0"
"4871","1","1",NA,"1","1","0"
"4872","1","1",NA,"1","1","0"
"4873","0","1",NA,"0","1","0"
"4874","0","1",NA,"0","0","0"
"4875","0","1",NA,"1","1","1"
"4876","0","1",NA,"1","0","1"
"4877","1","1",NA,"1","1","1"
"4878","0","1",NA,"1","0","0"
"4879","1","1",NA,"0","1","0"
"4880","0","1",NA,"0","1","0"
"4881","1","1",NA,"0","0","0"
"4882","1","1",NA,"0","0","0"
"4883","0","0",NA,"1","1","0"
"4884","1","0",NA,"0","1","1"
"4885","0","1",NA,"0","1","0"
"4886","1","1",NA,"1","1","0"
"4887","0","1",NA,"0","0","0"
"4888","0","1",NA,"0","0","0"
"4889","1","1",NA,"1","1","0"
"4890","1","1",NA,"1","1","0"
"4891","1","1",NA,"1","1","0"
"4892","1","1",NA,"0","0","0"
"4893","1","1",NA,"0","1","0"
"4894","1","1",NA,"0","0","1"
"4895","1","1",NA,"1","1","0"
"4896","0","1",NA,"1","1","0"
"4897","1","1",NA,"0","1","0"
"4898","1","0",NA,"0","1","0"
"4899","0","0",NA,"0","0","1"
"4900","0","1",NA,"1","0","1"
"4901","1","1",NA,"0","1","1"
"4902","0","1",NA,"1","1","1"
"4903","0","1",NA,"0","0","0"
"4904","0","1",NA,"1","1","1"
"4905","0","1",NA,"1","0","0"
"4906","0","1",NA,"0","1","0"
"4907","0","1",NA,"1","1","0"
"4908","0","1",NA,"0","0","0"
"4909","0","1",NA,"1","1","1"
"4910","1","1",NA,"1","1","0"
"4911","0","1",NA,"1","0","1"
"4912","1","1",NA,"1","1","0"
"4913","1","1",NA,"0","1","1"
